Database,Publisher,Platform,User_Activity,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017
EBM Reviews - Cochrane Methodology Register,Wiley,OvidSP,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBM Reviews - Cochrane Methodology Register,Wiley,OvidSP,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBM Reviews - Database of Abstracts of Reviews of Effects,Wiley,OvidSP,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28,19,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBM Reviews - Database of Abstracts of Reviews of Effects,Wiley,OvidSP,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,461,232,111,10,22,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBM Reviews - Database of Abstracts of Reviews of Effects,Wiley,OvidSP,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,241,133,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBM Reviews - Database of Abstracts of Reviews of Effects,Wiley,OvidSP,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBM Reviews - Health Technology Assessment,Wiley,OvidSP,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBM Reviews - Health Technology Assessment,Wiley,OvidSP,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,458,232,111,10,22,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBM Reviews - Health Technology Assessment,Wiley,OvidSP,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBM Reviews - Health Technology Assessment,Wiley,OvidSP,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBM Reviews - NHS Economic Evaluation Database,Wiley,OvidSP,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBM Reviews - NHS Economic Evaluation Database,Wiley,OvidSP,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,458,232,111,10,22,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBM Reviews - NHS Economic Evaluation Database,Wiley,OvidSP,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,4,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBM Reviews - NHS Economic Evaluation Database,Wiley,OvidSP,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eBook Collection (EBSCOhost),EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,130,88,79,211,176,56,240,142,224,144,97,25,41,67,229,247,124,87,175,217,562,274,123,44,37,114,347,284,172,111,157,236,174,326,186,60,33,87,261,271,146,142,126,123,114,NA,NA,NA,NA,NA,NA,NA,NA,NA
eBook Collection (EBSCOhost),EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,357,125,754,795,837,136,123,184,200,351,92,171,122,85,297,359,389,302,462,692,312,461,145,111,13,4,239,463,334,155,120,348,255,564,202,264,125,42,236,376,296,156,96,397,170,NA,NA,NA,NA,NA,NA,NA,NA,NA
eBook Collection (EBSCOhost),EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,219,136,124,329,319,91,362,243,403,274,173,50,61,119,375,412,211,157,291,390,964,444,237,74,70,194,591,519,326,223,266,451,335,604,329,130,66,137,511,554,287,268,233,232,198,NA,NA,NA,NA,NA,NA,NA,NA,NA
eBook Collection (EBSCOhost),EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,39,0,0,0,0,0,0,0,3,0,0,0,0,0,19,16,5,40,81,232,273,550,314,393,130,205,1038,828,705,545,268,565,446,830,327,258,276,186,798,970,1177,591,363,350,534,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBSCO eClassics Collection (EBSCOhost),EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBSCO eClassics Collection (EBSCOhost),EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBSCO eClassics Collection (EBSCOhost),EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EBSCO eClassics Collection (EBSCOhost),EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECONIS,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECONIS,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECONIS,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECONIS,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,16,5,40,69,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (FULL - use conedsqd2),EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (FULL - use conedsqd2),EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (FULL - use conedsqd2),EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (FULL - use conedsqd2),EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (QD facet) no7,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (QD facet) no7,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (QD facet) no7,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (QD facet) no7,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,8,8,13,6,0,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (QD facet) no8,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (QD facet) no8,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (QD facet) no8,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (QD facet) no8,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,23,95,103,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (QD facet) no9,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (QD facet) no9,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (QD facet) no9,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidated db (QD facet) no9,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS Consolidated NZL,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS Consolidated NZL,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS Consolidated NZL,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS Consolidated NZL,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,4,6,8,8,14,6,0,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidation db #1 (coneds1),EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidation db #1 (coneds1),EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidation db #1 (coneds1),EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDS consolidation db #1 (coneds1),EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,12,28,68,109,149,73,29,95,103,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Education in Video, Volume 1",Alexander Street Press,Alexander Street Press Platform,Record Views,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2,1,0,1,1,0,0,6,2,2,1,8,3,4,2,0,0,0,0,2,1,6,1,4,1,5,5,3,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Education in Video, Volume 1",Alexander Street Press,Alexander Street Press Platform,Regular Searches,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,5,0,0,9,19,86,17,8,0,16,1,1,1,1,0,0,1,1,0,5,1,11,3,1,12,4,0,2,9,15,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Education in Video, Volume 1",Alexander Street Press,Alexander Street Press Platform,Result Clicks,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,8,3,2,0,0,0,0,0,1,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Education in Video, Volume 1",Alexander Street Press,Alexander Street Press Platform,Searches-federated and automated,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Education Research Complete,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,269,146,152,225,468,97,56,182,754,369,125,84,45,120,319,521,332,127,23,289,759,539,144,143,47,52,454,633,338,197,117,853,625,569,234,139,77,62,440,456,614,198,57,433,168,NA,NA,NA,NA,NA,NA,NA,NA,NA
Education Research Complete,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,564,210,517,557,819,280,172,306,946,674,229,304,266,153,787,988,589,334,366,1021,1084,968,191,172,52,24,535,1110,493,213,182,938,691,800,194,253,145,107,476,477,707,233,92,483,132,NA,NA,NA,NA,NA,NA,NA,NA,NA
Education Research Complete,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,479,291,320,495,933,194,129,343,1205,652,239,217,67,214,576,804,578,197,43,514,1180,952,250,325,96,96,767,996,565,383,202,1447,1096,1067,419,281,133,131,763,834,1075,386,124,742,327,NA,NA,NA,NA,NA,NA,NA,NA,NA
Education Research Complete,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,39,0,0,0,0,0,0,0,3,0,0,0,0,0,19,16,5,40,85,233,273,549,1267,1790,803,1079,5488,6802,5801,4769,1904,6243,4336,6523,3893,3081,1471,1518,5890,7128,7674,4167,2670,7034,6141,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclopedia of the Bible and its Reception Online,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclopedia of the Bible and its Reception Online,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclopedia of the Bible and its Reception Online,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclopedia of the Bible and its Reception Online,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,20,788,951,1149,588,354,347,527,NA,NA,NA,NA,NA,NA,NA,NA,NA
Energy Citations Database,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Energy Citations Database,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Energy Citations Database,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Energy Citations Database,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,16,5,40,81,232,273,537,310,389,129,202,1027,824,684,539,262,564,442,824,324,250,271,181,786,953,1153,591,355,347,528,NA,NA,NA,NA,NA,NA,NA,NA,NA
Environment Complete,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,0,2,108,87,24,2,302,103,203,237,29,4,3,0,59,102,49,16,107,114,96,46,63,12,16,3,176,506,83,32,2,25,115,99,48,14,6,16,67,85,222,76,12,125,86,NA,NA,NA,NA,NA,NA,NA,NA,NA
Environment Complete,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,276,34,480,488,326,145,621,302,326,645,123,190,115,69,297,397,358,189,468,655,415,485,126,99,18,4,451,658,326,149,106,272,372,448,176,245,130,14,185,275,362,90,66,298,283,NA,NA,NA,NA,NA,NA,NA,NA,NA
Environment Complete,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,0,7,161,224,48,3,464,166,297,328,50,7,7,0,90,183,86,33,164,177,151,75,84,39,32,4,243,765,109,44,7,47,178,165,97,27,20,25,103,149,298,135,24,206,160,NA,NA,NA,NA,NA,NA,NA,NA,NA
